,sku,description,url,price,UPC,keyword
380,130zt05062,"Choice 5"" x 6"" 2 Mil Clear Polyethylene Zip Top Bag - 1000/Case",https://www.webstaurantstore.com/bag-ziptop-5x6-2mil-1m-ch-case/130ZT05062.html,From $16.00/Case,,disposable-food-packaging-supplies
381,433ppr5kit,"Choice 5"" Perforated Round Patty Paper - 5000/Case",https://www.webstaurantstore.com/choice-5-perforated-round-patty-paper-pack/433PPR5KIT.html,From $53.59/Case,,disposable-food-packaging-supplies
382,1229102gr,"Western Plastics 9"" X 10 3/4"" Green Striped Interfolded Foil Pop Up",https://www.webstaurantstore.com/foil-pop-up-9x10-75-green/1229102GR.html,From $19.99/Box,,disposable-food-packaging-supplies
383,561mt75,"Shurtape General Purpose Masking Tape Roll 3/4"" x 60 Yards - 12/Pack",https://www.webstaurantstore.com/general-purpose-masking-tape-roll-3-4-x-60-yards-pack/561MT75.html,From $9.33/Pack,10040074029894,disposable-food-packaging-supplies
384,99912pizcir,"12"" White Corrugated Pizza Circle - 25/Pack",https://www.webstaurantstore.com/12-white-corrugated-pizza-circle-pack/99912PIZCIR.html,$7.49/Pack,,disposable-food-packaging-supplies
385,43336tar,36'' x 700' 40# White Butcher Paper Roll,https://www.webstaurantstore.com/36-x-700-40-white-butcher-paper-roll/43336TAR.html,From $23.52/Each,036863254748,disposable-food-packaging-supplies
386,433gc6,"Durable Packaging 6"" x 10 3/4"" Green Choice Interfolded Kraft Unbleached Brown Soy Wax Bakery Tissue",https://www.webstaurantstore.com/durable-packaging-6-x-10-3-4-green-choice-interfolded-kraft-unbleached-brown-soy-wax-bakery-tissue/433GC6.html,From $7.69/Box,074729800067,disposable-food-packaging-supplies
387,795bx953fwh,"8 7/8"" x 4 7/8"" x 3 1/16"" White Take Out Lunch / Chicken Box with Fast Top - 400/Case",https://www.webstaurantstore.com/8-7-8-x-4-7-8-x-3-1-16-white-take-out-lunch-chicken-box-with-fast-top-case/795BX953FWH.html,$122.99/Case,,disposable-food-packaging-supplies
388,433016012nat,"Bagcraft Packaging 016012 12"" x 10 3/4"" EcoCraft Interfolded Deli Wrap",https://www.webstaurantstore.com/bagcraft-papercon-016012-12-x-10-3-4-ecocraft-interfolded-deli-wrap/433016012NAT.html,From $9.99/Box,787074007202,disposable-food-packaging-supplies
389,129swm2x18,"Western Plastics MW18 18"" x 5000' 60 Gauge Meat Wrapping Film",https://www.webstaurantstore.com/western-plastics-mw18-18-x-5000-60-gauge-meat-wrapping-film/129SWM2X18.html,From $64.37/Each,709411366308,disposable-food-packaging-supplies
390,77074445,"Solut 74445 Take and Bake 15"" Kraft Eco Natural Oven Safe Pizza Tray - 75/Case",https://www.webstaurantstore.com/solut-74445-take-and-bake-15-kraft-eco-natural-pizza-tray-case/77074445.html,From $40.89/Case,10815176011241,disposable-food-packaging-supplies
391,433jrt6,"Durable Packaging BT-6 Interfolded Bakery Tissue Sheets 6"" x 10 3/4"" - 10000/Case",https://www.webstaurantstore.com/durable-packaging-bt-6-interfolded-bakery-tissue-sheets-6-x-10-3-4-case/433JRT6.html,From $41.40/Case,good,disposable-food-packaging-supplies
392,433016010nat,"Bagcraft Packaging 016010 10"" x 10 3/4"" EcoCraft Interfolded Dry Wax Deli Paper",https://www.webstaurantstore.com/bagcraft-papercon-016010-10-3-4-x-10-ecocraft-interfolded-dry-wax-deli-paper/433016010NAT.html,From $8.99/Box,,disposable-food-packaging-supplies
393,433b10513,"Duro Missy Natural Kraft Paper Shopping Bag with Handles 10"" x 5"" x 13"" - 250/Bundle",https://www.webstaurantstore.com/duro-missy-natural-kraft-paper-shopping-bag-with-handles-10-x-5-x-13-bundle/433B10513.html,From $55.86/Bundle,079594846141,disposable-food-packaging-supplies
394,130pp0610l,"Choice 5 3/4"" x 9 3/4"" Clear Polypropylene Layflat Bag with 1.5 Mil Thickness - 1000/Case",https://www.webstaurantstore.com/choice-5-3-4-x-9-3-4-clear-polypropylene-layflat-bag-with-1-5-mil-thickness-case/130PP0610L.html,From $17.32/Case,,disposable-food-packaging-supplies
395,433g6,"Durable Packaging SW-6 6"" x 10 3/4"" Interfolded Deli Wrap Wax Paper",https://www.webstaurantstore.com/durable-packaging-10-3-4-x-6-interfolded-deli-wrap-wax-paper/433G6.html,From $3.79/Box,better,disposable-food-packaging-supplies
396,9993585,"Choice 16"" x 12"" Kraft Newspaper Print Deli Sandwich Wrap Paper - 500/Pack",https://www.webstaurantstore.com/choice-16-x-12-kraft-newspaper-print-deli-sandwich-wrap-paper-pack/9993585.html,$25.99/Pack,,disposable-food-packaging-supplies
397,130zt02052,"Choice 2"" x 5"" 2 Mil Clear Polyethylene Zip Top Bag - 1000/Case",https://www.webstaurantstore.com/bag-ziptop-2x5-2mil-1m-ch-case/130ZT02052.html,From $6.76/Case,,disposable-food-packaging-supplies
398,433w538,"Duro Gem White Paper Shopping Bag with Handles 5 1/4"" x 3 1/4"" x 8 3/8"" - 250/Bundle",https://www.webstaurantstore.com/duro-gem-white-paper-shopping-bag-with-handles-5-1-4-x-3-1-4-x-8-3-8-bundle/433W538.html,From $75.75/Bundle,079594868419,disposable-food-packaging-supplies
399,150dw1212,"12"" x 12"" 21 lb. Dry Wax Paper - 6000/Case",https://www.webstaurantstore.com/12-x-12-21-lb-dry-wax-paper-case/150DW1212.html,From $64.40/Case,10787879000269,disposable-food-packaging-supplies
400,2459pizcir,"9"" White Corrugated Pizza Circle - 250/Case",https://www.webstaurantstore.com/9-white-corrugated-pizza-circle-case/2459PIZCIR.html,From $30.24/Case,,disposable-food-packaging-supplies
401,999438      250,"Carnival King 6"" x 3/4"" x 6 1/2"" Large Foil Hamburger / Sandwich Bag - 250/Pack",https://www.webstaurantstore.com/carnival-king-6-x-3-4-x-6-1-2-large-foil-hamburger-sandwich-bag-pack/999438%20%20%20%20%20%20250.html,$13.99/Pack,,disposable-food-packaging-supplies
402,1229102r,"Western Plastics 9"" X 10 3/4"" Red Striped Interfolded Foil Pop Up",https://www.webstaurantstore.com/foil-pop-up-9x10-75-red-s/1229102R.html,From $19.99/Box,,disposable-food-packaging-supplies
403,433w13616,"Duro Traveler 13"" x 6"" x 15 3/4"" White Shopping Bag with Handles - 250/Bundle",https://www.webstaurantstore.com/duro-traveler-13-x-6-x-15-3-4-white-shopping-bag-with-handles-bundle/433W13616.html,From $119.38/Bundle,079594846400,disposable-food-packaging-supplies
404,150rmb1000rd,"Royal Paper RMB1000A 24"" Red Plastic Mesh Produce / Seafood Bag - 1000/Case",https://www.webstaurantstore.com/royal-paper-rmb1000a-24-red-plastic-mesh-produce-seafood-bag-case/150RMB1000RD.html,From $71.28/Case,072288121425,disposable-food-packaging-supplies
405,43312lbcbkr,1/2 lb. Brown Kraft Customizable Paper Coffee Bag with Reclosable Tin Tie - 1000/Case,https://www.webstaurantstore.com/1-2-lb-brown-kraft-customizable-paper-coffee-bag-with-reclosable-tin-tie-case/43312LBCBKR.html,From $91.65/Case,696241201209,disposable-food-packaging-supplies
406,433b20shbg,Duro 20 lb. Shorty Brown Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-20-lb-shorty-brown-paper-bag-bundle/433B20SHBG.html,From $25.30/Bundle,good,disposable-food-packaging-supplies
407,433gc10,"Durable Packaging 10"" x 10 3/4"" Green Choice Interfolded Kraft Unbleached Brown Soy Wax Deli Sheets",https://www.webstaurantstore.com/durable-packaging-10-x-10-3-4-green-choice-interfolded-kraft-unbleached-brown-soy-wax-deli-sheets/433GC10.html,From $6.69/Box,074729800104,disposable-food-packaging-supplies
408,3227daydkit,"Noble Products 1"" Dissolvable Day of the Week Label Rolls",https://www.webstaurantstore.com/noble-products-1-dissolvable-day-of-the-week-label-rolls/3227DAYDKIT.html,From $38.35/Set,,disposable-food-packaging-supplies
409,1300507lpt,"Choice 5 1/4"" x 7 1/4"" 1.6 Mil Polypropylene Lip and Tape Resealable Bag - 1000/Case",https://www.webstaurantstore.com/choice-5-1-4-x-7-1-4-plastic-lip-and-tape-resealable-bag-case/1300507LPT.html,From $15.29/Case,,disposable-food-packaging-supplies
410,2456pizcir,"6"" White Corrugated Pizza Circle - 500/Case",https://www.webstaurantstore.com/6-white-corrugated-pizza-circle-case/2456PIZCIR.html,From $32.56/Case,,disposable-food-packaging-supplies
411,3227dayrkit,"Noble Products 1"" Removable Day of the Week Label Rolls",https://www.webstaurantstore.com/noble-products-1-removable-day-of-the-week-label-rolls/3227DAYRKIT.html,From $9.59/Set,,disposable-food-packaging-supplies
412,322dp12r,"Noble Products 1"" x 2"" Dissolvable Product Label with Dispenser Carton - 500/Roll",https://www.webstaurantstore.com/noble-products-1-x-2-dissolvable-product-label-with-dispenser-carton-roll/322DP12R.html,From $6.07/Roll,018291991501,disposable-food-packaging-supplies
413,5635063,"6 3/4"" x 6 3/4"" Dry Waxed Sandwich Bag - 2000/Case",https://www.webstaurantstore.com/6-3-4-x-6-3-4-dry-waxed-sandwich-bag-case/5635063.html,From $37.83/Case,787074002887,disposable-food-packaging-supplies
414,433sk0912bk,"9"" x 12"" 40# BlackTreat® Steak Paper Sheets - 1000/Case",https://www.webstaurantstore.com/9-x-12-40-blacktreat-steak-paper-sheets-case/433SK0912BK.html,From $19.54/Case,602793003345,disposable-food-packaging-supplies
415,130w090413pp,"Choice 9"" x 4"" x 13"" 1 Mil Clear Gusseted Polypropylene Bread Bag on Wicket Dispenser - 1000/Case",https://www.webstaurantstore.com/choice-9-x-4-x-13-1-mil-clear-gusseted-polypropylene-bread-bag-on-wicket-dispenser-case/130W090413PP.html,From $28.16/Case,,disposable-food-packaging-supplies
416,1229102b,"Western Plastics 9"" X 10 3/4"" Blue Striped Interfolded Foil Pop Up",https://www.webstaurantstore.com/foil-pop-up-9x10-75-blue/1229102B.html,From $19.99/Box,,disposable-food-packaging-supplies
417,795bx954twh,"9"" x 5"" x 4 1/2"" White Take Out Dinner / Chicken Box with Tuck Top - 250/Case",https://www.webstaurantstore.com/9-x-5-x-4-white-take-out-dinner-chicken-box-with-tuck-top-case/795BX954TWH.html,$79.99/Case,,disposable-food-packaging-supplies
418,150300094,"Bagcraft Packaging 300094 5 3/4"" x 2 3/4"" x 9 1/2"" Dubl View ToGo! Kraft Large Window Sandwich / Bakery Bag - 500/Case",https://www.webstaurantstore.com/bagcraft-papercon-300094-5-3-4-x-2-3-4-x-9-1-2-dubl-view-togo-kraft-large-window-sandwich-bakery-bag-case/150300094.html,From $109.48/Case,10072181000947,disposable-food-packaging-supplies
419,433p50,"Bagcraft Packaging Heavy Weight Patty Paper, 4 3/4"" x 5""",https://www.webstaurantstore.com/bagcraft-papercon-4-3-4-x-5-heavy-weight-patty-paper/433P50.html,From $7.39/Box,787074000456,disposable-food-packaging-supplies
420,795barn955wh,"9 1/2"" x 5"" x 5"" White Barn Take Out Lunch Box / Chicken Box - 125/Case",https://www.webstaurantstore.com/9-1-2-x-5-x-5-white-barn-take-out-lunch-box-chicken-box-case/795BARN955WH.html,$51.49/Case,,disposable-food-packaging-supplies
421,9993003536wh,"Choice 12"" x 12"" White Basket Liner / Deli Wrap - 1000/Pack",https://www.webstaurantstore.com/choice-12-x-12-white-basket-liner-deli-wrap-pack/9993003536WH.html,$15.99/Pack,,disposable-food-packaging-supplies
422,433264204538,Rotisserie Chicken / Hot Food Bag with Fresh Flavor Print - 250/Case,https://www.webstaurantstore.com/large-rotisserie-chicken-hot-food-bag-with-fresh-flavor-print-case/433264204538.html,From $64.60/Case,842644063399,disposable-food-packaging-supplies
423,130zt04082,"Choice 4"" x 8"" 2 Mil Clear Polyethylene Zip Top Bag - 1000/Case",https://www.webstaurantstore.com/bag-ziptop-4x8-2mil-1m-ch-case/130ZT04082.html,From $15.90/Case,,disposable-food-packaging-supplies
424,130lf18241,"Choice 18"" x 24"" Clear Polyethylene Layflat Bag with 1 Mil Thickness - 1000/Case",https://www.webstaurantstore.com/choice-18-x-24-clear-polyethylene-layflat-bag-with-1-mil-thickness-case/130LF18241.html,From $66.34/Case,,disposable-food-packaging-supplies
425,43312lbcbwkr,1/2 lb. Brown Kraft Customizable Tin Tie Cookie / Coffee / Donut Bag with Window - 1000/Case,https://www.webstaurantstore.com/1-2-lb-brown-kraft-customizable-tin-tie-coffee-bag-with-window-case/43312LBCBWKR.html,From $103.69/Case,696241211208,disposable-food-packaging-supplies
426,130to165146p,"Plastic ""Thank You"" 16 1/2"" x 6"" x 14"" Take Out Bag with Wave Handle - 500/Box",https://www.webstaurantstore.com/plastic-thank-you-16-1-2-x-6-x-14-take-out-bag-with-wave-handle-box/130TO165146P.html,From $35.72/Box,654866027970,disposable-food-packaging-supplies
427,99914pizcir,"14"" White Corrugated Pizza Circle - 25/Pack",https://www.webstaurantstore.com/14-white-corrugated-pizza-circle-pack/99914PIZCIR.html,$9.49/Pack,,disposable-food-packaging-supplies
428,433w69,"Duro 6"" x 9"" White Merchandise Bag - 1000/Bundle",https://www.webstaurantstore.com/duro-6-x-9-white-merchandise-bag-bundle/433W69.html,From $36.46/Bundle,00795941492709,disposable-food-packaging-supplies
429,322te1x3rpa,"TamperSafe 1"" x 3"" Customizable Red Paper Tamper-Evident Label - 250/Roll",https://www.webstaurantstore.com/tampersafe-1-x-3-red-paper-tamper-evident-label-roll/322TE1X3RPA.html,From $2.48/Roll,better,disposable-food-packaging-supplies
430,130zt05102,"Choice 5"" x 10"" 2 Mil Clear Polyethylene Zip Top Bag - 1000/Case",https://www.webstaurantstore.com/bag-ziptop-5x10-2mil-1m-c-case/130ZT05102.html,From $23.98/Case,,disposable-food-packaging-supplies
431,9993003537wh,"Choice 15"" x 15"" White Basket Liner / Deli Wrap - 1000/Pack",https://www.webstaurantstore.com/choice-15-x-15-white-basket-liner-deli-wrap-pack/9993003537WH.html,$25.99/Pack,,disposable-food-packaging-supplies
432,130to191895p,"19"" x 9 1/2"" x 18"" White Plastic Take Out Bag with Printed Thank You Design - 500/Box",https://www.webstaurantstore.com/19-x-9-1-2-x-18-white-plastic-take-out-bag-with-printed-thank-you-design-box/130TO191895P.html,From $63.08/Box,654866027987,disposable-food-packaging-supplies
433,130w110418lf,"Choice 11"" x 4"" x 18"" 1 Mil Clear Gusseted Polyethylene Bread Bag on Wicket Dispenser - 1000/Case",https://www.webstaurantstore.com/choice-11-x-4-x-18-1-mil-clear-gusseted-polyethylene-bread-bag-on-wicket-dispenser-case/130W110418LF.html,From $54.54/Case,,disposable-food-packaging-supplies
434,130w110417lf,"Choice 11"" x 4"" x 17"" 1 Mil Clear Gusseted Polyethylene Bread Bag on Wicket Dispenser - 1000/Case",https://www.webstaurantstore.com/choice-11-x-4-x-17-1-mil-clear-gusseted-polyethylene-bread-bag-on-wicket-dispenser-case/130W110417LF.html,From $47.90/Case,,disposable-food-packaging-supplies
435,130080418,"Inteplast Group PB080418R 8"" x 4"" x 18"" Plastic Food Bag - 1000/Case",https://www.webstaurantstore.com/inteplast-group-pb080418r-8-x-4-x-18-plastic-food-bag-case/130080418.html,From $20.69/Case,762935995225,disposable-food-packaging-supplies
436,433xhwb12bag,Duro Bulwark 12 lb. Extra Heavy Duty Brown Bag - 400/Bundle,https://www.webstaurantstore.com/duro-bulwark-12-lb-extra-heavy-duty-brown-bag-bundle/433XHWB12BAG.html,From $26.13/Bundle,795947101070,disposable-food-packaging-supplies
437,130zt03042hh,"Choice 3"" x 4"" 2 Mil Clear Polyethylene Zip Top Bag with Hanging Hole - 1000/Case",https://www.webstaurantstore.com/bag-ziptop-hh-3x4-2mil-1m-case/130ZT03042HH.html,From $7.47/Case,,disposable-food-packaging-supplies
438,130w140420lf,"Choice 14"" x 4"" x 20"" 1.25 Mil Clear Gusseted Polyethylene Bread Bag on Wicket Dispenser - 1000/Case",https://www.webstaurantstore.com/choice-14-x-4-x-20-1-25-mil-clear-gusseted-polyethylene-bread-bag-on-wicket-dispenser-case/130W140420LF.html,From $88.96/Case,,disposable-food-packaging-supplies
439,433016008nat,"Bagcraft Packaging 016008 8"" x 10 3/4"" EcoCraft Interfolded Deli Wrap",https://www.webstaurantstore.com/bagcraft-papercon-016008-10-3-4-x-8-ecocraft-interfolded-deli-wrap/433016008NAT.html,From $6.99/Box,,disposable-food-packaging-supplies
440,433nht309,1/6 Size .51 Mil Clear Unprinted Plastic T-Shirt Bag - 1000/Case,https://www.webstaurantstore.com/1-6-size-51-mil-clear-unprinted-plastic-t-shirt-bag-case/433NHT309.html,From $19.20/Case,680569122728,disposable-food-packaging-supplies
441,9996pizcir,"6"" White Corrugated Pizza Circle - 25/Pack",https://www.webstaurantstore.com/6-white-corrugated-pizza-circle-pack/9996PIZCIR.html,$3.89/Pack,,disposable-food-packaging-supplies
442,130w120419lf,"Choice 12"" x 4"" x 19"" 1 Mil Clear Gusseted Polyethylene Bread Bag on Wicket Dispenser - 1000/Case",https://www.webstaurantstore.com/choice-12-x-4-x-19-1-mil-clear-gusseted-polyethylene-bread-bag-on-wicket-dispenser-case/130W120419LF.html,From $61.91/Case,,disposable-food-packaging-supplies
443,795barn975wh,"9 1/16"" x 7 1/16"" x 5"" White Barn Take Out Lunch Box / Chicken Box - 125/Case",https://www.webstaurantstore.com/9-1-16-x-7-1-16-x-5-white-barn-take-out-lunch-box-chicken-box-case/795BARN975WH.html,From $91.30/Case,,disposable-food-packaging-supplies
444,3591421577,Pouchmate Red Plastic Food Pouch Cutter,https://www.webstaurantstore.com/pouchmate-red-plastic-food-pouch-cutter/3591421577.html,$4.32/Each,,disposable-food-packaging-supplies
445,433w221415,"22"" x 14"" x 15"" White Rigid Plastic Handled Shopper Bag - 50/Case",https://www.webstaurantstore.com/22-x-14-x-15-white-rigid-plastic-handled-shopper-bag-case/433W221415.html,From $67.94/Case,842644020194,disposable-food-packaging-supplies
446,795bx743frd,"7"" x 4 1/4"" x 2 3/4"" Red Plaid / Dot Take-Out Lunch / Chicken Box with Fast Top - 250/Case",https://www.webstaurantstore.com/7-x-4-1-4-x-2-3-4-red-plaid-take-out-lunch-chicken-box-with-fast-top-case/795BX743FRD.html,$45.99/Case,017779035126,disposable-food-packaging-supplies
447,433hwb12bag,Duro Husky Dubl Life 12 lb. Heavy-Duty Brown Paper Bag - 400/Bundle,https://www.webstaurantstore.com/duro-husky-dubl-life-12-lb-heavy-duty-brown-paper-bag-bundle/433HWB12BAG.html,From $20.25/Bundle,079594298124,disposable-food-packaging-supplies
448,4335lbcbkr,5 lb. Brown Kraft Customizable Paper Coffee Bag with Reclosable Tin Tie - 250/Case,https://www.webstaurantstore.com/5-lb-brown-kraft-customizable-paper-coffee-bag-with-reclosable-tin-tie-case/4335LBCBKR.html,From $45.69/Case,696241201261,disposable-food-packaging-supplies
449,433w191012,"19"" x 10"" x 12"" White Rigid Plastic Handled Shopper Bag - 200/Case",https://www.webstaurantstore.com/19-x-10-x-12-white-rigid-plastic-handled-shopper-bag-case/433W191012.html,From $151.27/Case,838702008945,disposable-food-packaging-supplies
450,150294,4 lb. Waxed Paper Bag - 1000/Case,https://www.webstaurantstore.com/4-lb-waxed-paper-bag-case/150294.html,From $43.32/Case,good,disposable-food-packaging-supplies
451,130g0402121,"Choice 4"" x 2"" x 12"" 1 Mil Clear Gusseted Polyethylene Bag - 1000/Case",https://www.webstaurantstore.com/choice-4-x-2-x-12-1-mil-clear-gusseted-food-grade-polyethylene-bag-case/130G0402121.html,From $13.32/Case,,disposable-food-packaging-supplies
452,130f41012k  100,"10"" x 12"" 1 Gallon Heavy Weight Seal Top Freezer Bag - 100/Pack",https://www.webstaurantstore.com/10-x-12-1-gallon-heavy-weight-seal-top-freezer-bag-pack/130F41012K%20%20100.html,From $11.00/Pack,654866013034,disposable-food-packaging-supplies
453,433wcbkr,1 lb. Brown Kraft Customizable Paper Cookie / Coffee / Donut Bag with Window and Tin Tie Closure - 500/Case,https://www.webstaurantstore.com/1-lb-brown-kraft-customizable-paper-cookie-coffee-donut-bag-with-window-and-tin-tie-closure-case/433WCBKR.html,From $81.23/Case,696241303309,disposable-food-packaging-supplies
454,433xhwb20sho,Duro Bulwark 20 lb. Shorty Extra Heavy-Duty Brown Paper Bag - 400/Bundle,https://www.webstaurantstore.com/duro-bulwark-extra-heavy-duty-20-lb-brown-paper-bag-bundle/433XHWB20SHO.html,From $32.00/Bundle,601469001333,disposable-food-packaging-supplies
455,130f41315   100,"13"" x 15"" Heavy Weight 2 Gallon Seal Top Freezer Bag - 100/Pack",https://www.webstaurantstore.com/13-x-15-heavy-weight-2-gallon-seal-top-freezer-bag-pack/130F41315%20%20%20100.html,From $17.38/Pack,654866013096,disposable-food-packaging-supplies
456,3742swhite,"CKF 88103 (#2S) White Foam Meat Tray 8 1/4"" x 5 3/4"" x 1/2"" - 500/Case",https://www.webstaurantstore.com/ckf-88103-2s-foam-meat-tray-white-8-1-4-x-5-3-4-x-1-2-case/3742SWHITE.html,From $14.95/Case,10020648026108,disposable-food-packaging-supplies
457,13010824,"Inteplast Group PB100824M 10"" x 8"" x 24"" Plastic Food Bag - 500/Case",https://www.webstaurantstore.com/inteplast-group-pb100824m-10-x-8-x-24-plastic-food-bag-case/13010824.html,From $26.95/Case,762935995263,disposable-food-packaging-supplies
458,433w811,"Duro 8"" x 11"" White Merchandise Bag - 2000/Bundle",https://www.webstaurantstore.com/duro-8-x-11-white-merchandise-bag-bundle/433W811.html,From $94.56/Bundle,076955695134,disposable-food-packaging-supplies
459,43318fpnat,"Bagcraft Packaging 184018 18"" EcoCraft Freezer Paper - 1000 Feet",https://www.webstaurantstore.com/bagcraft-packaging-184018-18-ecocraft-freezer-paper-1000-feet/43318FPNAT.html,From $51.69/Each,10787074010858,disposable-food-packaging-supplies
460,999456      250,"Carnival King 3 1/2"" x 1 1/2"" x 9"" Unprinted Foil Hot Dog Bag - 250/Case",https://www.webstaurantstore.com/carnival-king-3-1-2-x-1-1-2-x-9-unprinted-foil-hot-dog-bag-case/999456%20%20%20%20%20%20250.html,$13.49/Case,,disposable-food-packaging-supplies
461,433xhwb25sho,Duro Bulwark 25 lb. Shorty Extra Heavy-Duty Brown Bag - 400/Bundle,https://www.webstaurantstore.com/duro-bulwark-25-lb-shorty-extra-heavy-duty-brown-bag-bundle/433XHWB25SHO.html,From $38.13/Bundle,best,disposable-food-packaging-supplies
462,433w161118,"Duro Grande White Paper Shopping Bag with Handles 16"" x 11"" x 18"" - 200/Bundle",https://www.webstaurantstore.com/duro-grande-white-paper-shopping-bag-with-handles-16-x-11-x-18-bundle/433W161118.html,From $148.92/Bundle,079594879422,disposable-food-packaging-supplies
